ENTIDAD,MUNICIPIO,RAZON_SOCIAL,PRODUCTO,NOM,GIRO_COMERCIAL,CUMPLIMIENTO
MEXICO,ATIZAPAN DE ZARAGOZA,VENTA  DE ROPA MKR,PRENDAS DE VESTIR,NOM-004-SCFI-2006,PRENDAS DE VESTIR,CUMPLE
MEXICO,ATIZAPAN DE ZARAGOZA,VENTA DE APARATOS ELECTRONICOS STEREN SHOP S.A DE C.V.,PILAS,NOM-050-SCFI-2004,PRODUCTOS ELECTRONICOS,CUMPLE
MEXICO,ATIZAPAN DE ZARAGOZA,VENTA DE CHILES Y SEMILLAS  Y/O  MORENO MARTINEZ MAURO,ACEITE COMESTIBLE,NOM-051-SCFI/SSA1-2010,SEMILLAS Y CHILES SECOS,CUMPLE
MEXICO,ATIZAPAN DE ZARAGOZA,VENTA DE CHILES Y SEMILLAS  Y/O  MORENO MARTINEZ MAURO,PRODUCTOS ALIMENTICIOS,NOM-051-SCFI/SSA1-2010,SEMILLAS Y CHILES SECOS,CUMPLE
MEXICO,ATIZAPAN DE ZARAGOZA,VENTA DE ROPA  BEBE MART S.A DE C.V.,PRENDAS DE VESTIR,NOM-004-SCFI-2006,PRENDAS DE VESTIR,CUMPLE
MEXICO,ATIZAPAN DE ZARAGOZA,VENTA DE ROPA ADIDAS DE MEXICO S.A.D E C.V.,PRENDAS DE VESTIR,NOM-004-SCFI-2006,ARTICULOS DEPORTIVOS,CUMPLE
MEXICO,ATIZAPAN DE ZARAGOZA,VENTA DE ROPA JEANS & CO,PRENDAS DE VESTIR,NOM-004-SCFI-2006,PRENDAS DE VESTIR,CUMPLE
MEXICO,ATIZAPAN DE ZARAGOZA,VENTA DE ROPA SASHA,PRENDAS DE VESTIR,NOM-004-SCFI-2006,PRENDAS DE VESTIR,CUMPLE
MEXICO,ATIZAPAN DE ZARAGOZA,VENTA DE ROPA Y ZAPATOS GULA,PRENDAS DE VESTIR,NOM-004-SCFI-2006,PRENDAS DE VESTIR,CUMPLE
MEXICO,ATIZAPAN DE ZARAGOZA,VENTA DE ZAPATOS Y/O TENIS  FASHION EVERYDAY S..A DE C.V.,ZAPATOS,NOM-020-SCFI-1997,PRENDAS DE VESTIR,CUMPLE
MEXICO,ATIZAPAN DE ZARAGOZA,VINOS Y ABARROTES TONY,ATUN,NOM-084-SCFI-1994,ABARROTES,CUMPLE
MEXICO,ATIZAPAN DE ZARAGOZA,VINOS Y LICORES LA EUROPEA MEXICO S.A. P. I. DE C.V.,TEQUILA REPOSADO,NOM-006-SCFI-2012,VINOS Y LICORES,CUMPLE
MEXICO,ATIZAPAN DE ZARAGOZA,VINOS Y LICORES LA EUROPEA Y/O LA EUROPEA MEXICO SAPI DE C.V.,TEQUILA,NOM-006-SCFI-2012,VINOS Y LICORES,CUMPLE
MEXICO,ATIZAPAN DE ZARAGOZA,VINOS Y LICORES LA HIGIENICA,BEBIDA ALCOHOLICA,NOM-142-SSA1-1995,BEBIDAS ALCOHOLICAS,CUMPLE
MEXICO,ATIZAPAN DE ZARAGOZA,VINOS Y LICORES LA UNIVERSAL Y/O SOLANO SUAREZ JOSE GERARDO,BRANDY,NOM-142-SSA1-1995,ABARROTES VINOS Y LICORES,CUMPLE
MEXICO,ATIZAPAN DE ZARAGOZA,VINOS Y LICORES LA UNIVERSAL Y/O SOLANO SUAREZ JOSE GERARDO,RON,NOM-142-SSA1-1995,ABARROTES VINOS Y LICORES,CUMPLE
MEXICO,ATIZAPAN DE ZARAGOZA,VINOS Y LICORES LA UNIVERSAL Y/O SOLANO SUAREZ JOSE GERARDO,TEQUILA REPOSADO,NOM-006-SCFI-2012,ABARROTES VINOS Y LICORES,CUMPLE
MEXICO,ATIZAPAN DE ZARAGOZA,VITORIO FORTI REPUBLICA ITALIANA,PRENDAS DE VESTIR,NOM-004-SCFI-2006,PRENDAS DE VESTIR,CUMPLE
MEXICO,ATIZAPAN DE ZARAGOZA,ZAPATERIA COCARO S.A. DE C.V. Y/O ZAPATERIA TROPIC,PRENDAS DE VESTIR,NOM-004-SCFI-2006,ZAPATERIA,CUMPLE
MEXICO,ATIZAPAN DE ZARAGOZA,ZAPATERIA COCARO S.A. DE C.V. Y/O ZAPATERIA TROPIC,ZAPATOS,NOM-020-SCFI-1997,ZAPATERIA,CUMPLE
MEXICO,ATIZAPAN DE ZARAGOZA,ZAPATERIA STAR,ZAPATOS,NOM-020-SCFI-1997,ZAPATERIA,CUMPLE
MEXICO,ATIZAPAN DE ZARAGOZA,ZAPATERIA TROPIC Y/O COCARO S.A. DE  C.V.,ACCESORIOS PARA PIEL Y CALZADO,NOM-050-SCFI-2004,ZAPATERIA,CUMPLE
MEXICO,ATIZAPAN DE ZARAGOZA,ZARA MEXICO CONTRATO 1A ENP,ZAPATOS,NOM-020-SCFI-1997,TIENDA DEPARTAMENTAL,CUMPLE
MEXICO,AXAPUSCO,CADENA COMERCIAL OXXO  S.A. DE C.V.,RON,NOM-142-SSA1-1995,TIENDAS DE CONVENIENCIA,CUMPLE
MEXICO,AXAPUSCO,CADENA COMERCIAL OXXO  S.A. DE C.V.,TEQUILA,NOM-006-SCFI-2012,TIENDAS DE CONVENIENCIA,CUMPLE
MEXICO,CHALCO,ABARROTES EL REY  S.A. DE C.V.,ATUN,NOM-084-SCFI-1994,ABARROTES,CUMPLE
MEXICO,CHALCO,ABARROTES EL REY  S.A. DE C.V.,GALLETAS,NOM-051-SCFI/SSA1-2010,ABARROTES,CUMPLE
MEXICO,CHALCO,BEBE MART  S.A. DE C.V.,ARTICULOS PARA BEBE,NOM-004-SCFI-2006,ARTICULOS INFANTILES,CUMPLE
MEXICO,CHALCO,BEBE MART  S.A. DE C.V.,PRENDAS DE VESTIR,NOM-004-SCFI-2006,ARTICULOS INFANTILES,CUMPLE
MEXICO,CHALCO,"BONETERIA Y ZAPATERIA ""YOLITA""",ZAPATOS,NOM-020-SCFI-1997,ZAPATERIA,CUMPLE
MEXICO,CHALCO,BOUTIQUE LINEAS,PRENDAS DE VESTIR,NOM-004-SCFI-2006,BOUTIQUE,CUMPLE
MEXICO,CHALCO,BOUTIQUE MABEL,PRENDAS DE VESTIR,NOM-004-SCFI-2006,BOUTIQUE,CUMPLE
MEXICO,CHALCO,CADENA COMERCIAL OXXO  S.A. DE C.V.,ARTICULOS  DE LIMPIEZA,NOM-050-SCFI-2004,TIENDAS DE CONVENIENCIA,CUMPLE
MEXICO,CHALCO,CADENA COMERCIAL OXXO  S.A. DE C.V.,ARTICULOS DESECHABLES,NOM-050-SCFI-2004,TIENDAS DE CONVENIENCIA,CUMPLE
MEXICO,CHALCO,CADENA COMERCIAL OXXO  S.A. DE C.V.,ATUN,NOM-084-SCFI-1994,ABARROTES,CUMPLE
MEXICO,CHALCO,CADENA COMERCIAL OXXO  S.A. DE C.V.,BEBIDA ALCOHOLICA PREPARADA,NOM-142-SSA1-1995,TIENDAS DE CONVENIENCIA,CUMPLE
MEXICO,CHALCO,CADENA COMERCIAL OXXO  S.A. DE C.V.,BEBIDAS,NOM-051-SCFI/SSA1-2010,TIENDAS DE CONVENIENCIA,CUMPLE
MEXICO,CHALCO,CADENA COMERCIAL OXXO  S.A. DE C.V.,BRANDY,NOM-142-SSA1-1995,TIENDAS DE CONVENIENCIA,CUMPLE
MEXICO,CHALCO,CADENA COMERCIAL OXXO  S.A. DE C.V.,PRODUCTOS ALIMENTICIOS,NOM-051-SCFI/SSA1-2010,ABARROTES,CUMPLE
MEXICO,CHALCO,CADENA COMERCIAL OXXO  S.A. DE C.V.,TEQUILA REPOSADO,NOM-006-SCFI-2012,TIENDAS DE CONVENIENCIA,CUMPLE
MEXICO,CHALCO,CALZADO MAQUINADO  S.A. DE C.V.,ZAPATOS,NOM-020-SCFI-1997,ZAPATERIA,CUMPLE
MEXICO,CHALCO,CALZADO Y ROPA STAR PLANET,PLAYERAS,NOM-004-SCFI-2006,ZAPATERIA,CUMPLE
MEXICO,CHALCO,CALZADO Y ROPA STAR PLANET,ZAPATOS,NOM-020-SCFI-1997,ZAPATERIA,CUMPLE
MEXICO,CHALCO,COMERCIALIZADORA ALMACENES GARCIA DE MEXICO  S.A. DE C.V.,PRENDAS DE VESTIR,NOM-004-SCFI-2006,PRENDAS DE VESTIR,CUMPLE
MEXICO,CHALCO,COMERCIALIZADORA NACIONAL DE SUMINISTROS POPULARES  S. DE R.L. DE C.V.,ATUN,NOM-084-SCFI-1994,ABARROTES,CUMPLE
MEXICO,CHALCO,COMERCIALIZADORA NACIONAL DE SUMINISTROS POPULARES  S. DE R.L. DE C.V.,PRODUCTOS ALIMENTICIOS,NOM-051-SCFI/SSA1-2010,ABARROTES,CUMPLE
MEXICO,CHALCO,CROWING UP,PRENDAS DE VESTIR,NOM-004-SCFI-2006,PRENDAS DE VESTIR,CUMPLE
MEXICO,CHALCO,FANTASY,ARTICULOS ESCOLARES,NOM-004-SCFI-2006,PRENDAS DE VESTIR,CUMPLE
MEXICO,CHALCO,FERRELUNA  S.A. DE C.V.,ARTICULOS DE FERRETERIA,NOM-050-SCFI-2004,FERRETERIA,CUMPLE
MEXICO,CHALCO,FRUTOSEL  S.A. DE C.V.,PALETAS Y HELADOS,NOM-051-SCFI/SSA1-2010,DULCERIA,CUMPLE
MEXICO,CHALCO,GENOVA ITALY,PRENDAS DE VESTIR,NOM-004-SCFI-2006,PRENDAS DE VESTIR,CUMPLE
MEXICO,CHALCO,GRUPO PARISINA  S.A. DE C.V.,BLANCOS PARA EL HOGAR,NOM-004-SCFI-2006,TELAS,CUMPLE
MEXICO,CHALCO,GRUPO PARISINA  S.A. DE C.V.,MERCERIA Y BONETERIA,NOM-050-SCFI-2004,TELAS,CUMPLE
MEXICO,CHALCO,HOTEL MOTEL LA FRONTERA  S.A. DE C.V.,BRANDY,NOM-142-SSA1-1995,HOTEL,CUMPLE
MEXICO,CHALCO,HOTEL MOTEL LA FRONTERA  S.A. DE C.V.,TEQUILA REPOSADO,NOM-006-SCFI-2012,HOTEL,CUMPLE
MEXICO,CHALCO,IMPORTADORA EL LECHA  S.A. DE C.V.,JUGUETES,NOM-015-SCFI-2007,JUGUETERIA,CUMPLE
MEXICO,CHALCO,JOYAS LIZETH,ARTICULOS DE ORO,NOM-033-SCFI-1994,JOYERIA,CUMPLE
MEXICO,CHALCO,JOYAS LIZETH,ARTICULOS DE PLATA,NOM-033-SCFI-1994,JOYERIA,CUMPLE
MEXICO,CHALCO,JOYAS MARQUIZ,ARTICULOS DE ORO,NOM-033-SCFI-1994,JOYERIA,CUMPLE
MEXICO,CHALCO,JOYAS MARQUIZ,ARTICULOS DE PLATA,NOM-033-SCFI-1994,JOYERIA,CUMPLE
MEXICO,CHALCO,LACTEOS Y CARNES LORELEY,ACEITE COMESTIBLE,NOM-051-SCFI/SSA1-2010,PRODUCTOS LACTEOS,CUMPLE
MEXICO,CHALCO,LACTEOS Y CARNES LORELEY,PRODUCTOS ALIMENTICIOS,NOM-051-SCFI/SSA1-2010,PRODUCTOS LACTEOS,CUMPLE
MEXICO,CHALCO,MARCELO HERNANDEZ OSORIO ZAPATERIA ARTHER,ZAPATOS,NOM-020-SCFI-1997,ZAPATERIA,CUMPLE
MEXICO,CHALCO,MERCADO DE PISOS Y AZULEJOS DE CHALCO  S.A. DE C.V.,ADHESIVOS,NOM-050-SCFI-2004,INSUMOS PARA LA CONSTRUCCION,CUMPLE
MEXICO,CHALCO,MERCADO DE PISOS Y AZULEJOS DE CHALCO  S.A. DE C.V.,MATERIALES P/CONSTRUCCION,NOM-050-SCFI-2004,INSUMOS PARA LA CONSTRUCCION,CUMPLE
MEXICO,CHALCO,METTA JAFIF ALFREDO,LENCERIA,NOM-004-SCFI-2006,PRENDAS DE VESTIR,CUMPLE
MEXICO,CHALCO,MI ABARROTERA,ATUN,NOM-084-SCFI-1994,ABARROTES,CUMPLE
MEXICO,CHALCO,MI ABARROTERA,PRODUCTOS ALIMENTICIOS,NOM-051-SCFI/SSA1-2010,ABARROTES,CUMPLE
MEXICO,CHALCO,MODATELAS  S.A. DE C.V.,BLANCOS PARA EL HOGAR,NOM-004-SCFI-2006,TELAS,CUMPLE
MEXICO,CHALCO,MUCHO MAS QUE ROPA  S.A. DE C.V. ELECZION,PLAYERAS,NOM-004-SCFI-2006,PRENDAS DE VESTIR,CUMPLE
MEXICO,CHALCO,MULTITIENDA WIDES,BEBIDA ALCOHOLICA PREPARADA,NOM-142-SSA1-1995,ABARROTES,CUMPLE
MEXICO,CHALCO,MUNDO TERRA,ZAPATOS,NOM-020-SCFI-1997,ZAPATERIA,CUMPLE
MEXICO,CHALCO,PERFUMERIA VOALA,AGUA DE TOCADOR,NOM-141-SSA1/SCFI-2012,PERFUMERIA,CUMPLE
MEXICO,CHALCO,PERFUMERIA VOALA,ART. DE PERFUMERIA Y BELLEZA,NOM-141-SSA1/SCFI-2012,PERFUMERIA,CUMPLE
MEXICO,CHALCO,REVELACION EN LA MODA  S.A. DE C.V. Y/O OPP'S JEANS,PRENDAS DE VESTIR,NOM-004-SCFI-2006,PRENDAS DE VESTIR,CUMPLE
MEXICO,CHALCO,TIENDA DE ROPA ADITIVO,PRENDAS DE VESTIR,NOM-004-SCFI-2006,PRENDAS DE VESTIR,CUMPLE
MEXICO,CHALCO,TIENDA DE ROPA MODA URBANA,PRENDAS DE VESTIR,NOM-004-SCFI-2006,PRENDAS DE VESTIR,CUMPLE
MEXICO,CHALCO,TIENDA DE ROPA NANCY,PRENDAS DE VESTIR,NOM-004-SCFI-2006,PRENDAS DE VESTIR,CUMPLE
MEXICO,CHALCO,TIENDAS COMERCIAL MEXICANA  S.A. DE C.V.,DULCES Y GOLOSINAS,NOM-051-SCFI/SSA1-2010,TIENDA DE AUTOSERVICIO,CUMPLE
MEXICO,CHALCO,TIENDAS COMERCIAL MEXICANA  S.A. DE C.V.,JUGUETES,NOM-015-SCFI-2007,TIENDA DE AUTOSERVICIO,CUMPLE
MEXICO,CHALCO,TRAJES MARIO VIALI,PRENDAS DE VESTIR,NOM-004-SCFI-2006,PRENDAS DE VESTIR,CUMPLE
MEXICO,CHALCO,VINOS Y ABARROTES LA GUADALUPANA,RON,NOM-142-SSA1-1995,VINOS Y LICORES,CUMPLE
MEXICO,CHALCO,VINOS Y ABARROTES LA GUADALUPANA,TEQUILA REPOSADO,NOM-006-SCFI-2012,VINOS Y LICORES,CUMPLE
MEXICO,CHALCO,VINOS Y ABARROTES LA NUEVA,TEQUILA,NOM-006-SCFI-2012,CREMERIA,CUMPLE
MEXICO,CHALCO,VINOS Y ABARROTES LA NUEVA,VODKA,NOM-142-SSA1-1995,CREMERIA,CUMPLE
MEXICO,CHALCO,ZAPATERIA,ZAPATOS,NOM-020-SCFI-1997,ZAPATERIA,CUMPLE
MEXICO,CHALCO,"ZAPATERIA ALMACEN ""LA LUPITA""",ZAPATOS,NOM-020-SCFI-1997,ZAPATERIA,CUMPLE
MEXICO,CHALCO,ZAPATERIA ALMACEN LUPITA,ZAPATOS,NOM-020-SCFI-1997,ZAPATERIA,CUMPLE
MEXICO,CHALCO,ZAPATERIA CRISTAL,ZAPATOS,NOM-020-SCFI-1997,ZAPATERIA,CUMPLE
MEXICO,CHALCO,ZAPATERIA MEXICO Y/O JORGE GUEVARA LOZANO,ZAPATOS,NOM-020-SCFI-1997,ZAPATERIA,CUMPLE
MEXICO,CHAPA DE MOTA,CADENA COMERCIAL OXXO S.A. DE C.V.,ATUN,NOM-084-SCFI-1994,TIENDA DE AUTOSERVICIO,CUMPLE
MEXICO,CHIAUTLA,CADENA COMERCIAL OXXO  S.A. DE C.V.,TEQUILA,NOM-006-SCFI-2012,TIENDAS DE CONVENIENCIA,CUMPLE
MEXICO,CHIAUTLA,CADENA COMERCIAL OXXO  S.A. DE C.V.,WHISKY ESCOCES,NOM-142-SSA1-1995,TIENDAS DE CONVENIENCIA,CUMPLE
MEXICO,CHIMALHUACAN,ADICTT  S.A. DE C.V.,PRENDAS DE VESTIR,NOM-004-SCFI-2006,ZAPATERIA,CUMPLE
MEXICO,CHIMALHUACAN,ADICTT  S.A. DE C.V.,ZAPATOS,NOM-020-SCFI-1997,ZAPATERIA,CUMPLE
MEXICO,CHIMALHUACAN,CADENA COMERCIAL OXXO  S.A. DE C.V.,ATUN,NOM-084-SCFI-1994,TIENDAS DE CONVENIENCIA,CUMPLE
MEXICO,CHIMALHUACAN,CADENA COMERCIAL OXXO  S.A. DE C.V.,GALLETAS,NOM-051-SCFI/SSA1-2010,TIENDAS DE CONVENIENCIA,CUMPLE
MEXICO,CHIMALHUACAN,CADENA COMERCIAL OXXO  S.A. DE C.V.,PRODUCTOS ALIMENTICIOS,NOM-051-SCFI/SSA1-2010,TIENDAS DE CONVENIENCIA,CUMPLE
MEXICO,CHIMALHUACAN,CADENA COMERCIAL OXXO  S.A. DE C.V.,PRODUCTOS LACTEOS,NOM-051-SCFI/SSA1-2010,TIENDAS DE CONVENIENCIA,CUMPLE
MEXICO,CHIMALHUACAN,CALIFORNIA ABARROTES  CREMERIA Y SALCHICHONERIA,ATUN,NOM-084-SCFI-1994,CREMERIA,CUMPLE
MEXICO,CHIMALHUACAN,CALIFORNIA ABARROTES  CREMERIA Y SALCHICHONERIA,SALSA,NOM-051-SCFI/SSA1-2010,CREMERIA,CUMPLE
MEXICO,CHIMALHUACAN,DISTRIBUIDORA ABARROTES VINOS Y LICORES D'GAUDY  S.A. DE C.V.,RON,NOM-142-SSA1-1995,ABARROTES,CUMPLE
MEXICO,CHIMALHUACAN,DISTRIBUIDORA ABARROTES VINOS Y LICORES D'GAUDY  S.A. DE C.V.,TEQUILA REPOSADO,NOM-006-SCFI-2012,ABARROTES,CUMPLE
MEXICO,CHIMALHUACAN,DISTRIBUIDORA LIVERPOOL  S.A. DE C.V.,ACCESORIOS DE VESTIR,NOM-050-SCFI-2004,TIENDA DEPARTAMENTAL,CUMPLE
MEXICO,CHIMALHUACAN,DISTRIBUIDORA LIVERPOOL  S.A. DE C.V.,ART. DE PERFUMERIA Y BELLEZA,NOM-141-SSA1/SCFI-2012,TIENDA DEPARTAMENTAL,CUMPLE
MEXICO,CHIMALHUACAN,DISTRIBUIDORA LIVERPOOL  S.A. DE C.V.,DULCES Y GOLOSINAS,NOM-051-SCFI/SSA1-2010,TIENDA DEPARTAMENTAL,CUMPLE
MEXICO,CHIMALHUACAN,DISTRIBUIDORA LIVERPOOL  S.A. DE C.V.,ZAPATOS,NOM-020-SCFI-1997,TIENDA DEPARTAMENTAL,CUMPLE
MEXICO,CHIMALHUACAN,EMPACADORA Y DISTRIBUIDORA BOTANAS Y SEMILLAS ZAPATA,FRITURAS Y BOTANAS,NOM-051-SCFI/SSA1-2010,PRODUCTOS ALIMENTICIOS,CUMPLE
MEXICO,CHIMALHUACAN,IRUPISTA  S.A. DE C.V.,PRENDAS DE VESTIR,NOM-004-SCFI-2006,ROPA DEPORTIVA,CUMPLE
MEXICO,CHIMALHUACAN,IRUPISTA  S.A. DE C.V.,ZAPATOS,NOM-020-SCFI-1997,ROPA DEPORTIVA,CUMPLE
MEXICO,CHIMALHUACAN,LA NUBE MAGICA  S.A. DE C.V.,DULCES Y GOLOSINAS,NOM-051-SCFI/SSA1-2010,DULCES Y CHOCOLATES,CUMPLE
MEXICO,CHIMALHUACAN,MASKOTA  S.A. DE C.V.,ARTICULOS PARA MASCOTAS,NOM-050-SCFI-2004,ACCESORIOS PARA MASCOTA,CUMPLE
MEXICO,CHIMALHUACAN,MULTIBRAND OUTLET STORES  S.A. DE C.V.,ACCESORIOS DE VESTIR,NOM-020-SCFI-1997,PRENDAS DE VESTIR,CUMPLE
MEXICO,CHIMALHUACAN,MULTIBRAND OUTLET STORES  S.A. DE C.V.,PRENDAS DE VESTIR,NOM-004-SCFI-2006,PRENDAS DE VESTIR,CUMPLE
MEXICO,CHIMALHUACAN,MULTIBRAND OUTLET STORES  S.A. DE C.V.,ZAPATOS,NOM-020-SCFI-1997,PRENDAS DE VESTIR,CUMPLE
MEXICO,CHIMALHUACAN,SUNNY SHOP,ARTICULOS DE BELLEZA,NOM-050-SCFI-2004,ARTICULOS DE BELLEZA,CUMPLE
MEXICO,CHIMALHUACAN,SUNNY SHOP,COSMETICOS,NOM-141-SSA1/SCFI-2012,ARTICULOS DE BELLEZA,CUMPLE
MEXICO,CHIMALHUACAN,TIENDAS SORIANA  S.A. DE C.V.,JUGUETES,NOM-015-SCFI-2007,TIENDA DE AUTOSERVICIO,CUMPLE
MEXICO,CHIMALHUACAN,URBAN LAND Y/O ADICTOS A LA MODA  S.A. DE C.V.,PRENDAS DE VESTIR,NOM-004-SCFI-2006,PRENDAS DE VESTIR,CUMPLE
MEXICO,CHIMALHUACAN,ZAPATERIA CHELY,ZAPATOS,NOM-020-SCFI-1997,ZAPATERIA,CUMPLE
MEXICO,CHINCONCUAC,CADENA COMERCIAL OXXO  S.A. DE C.V.,ATUN,NOM-084-SCFI-1994,TIENDAS DE CONVENIENCIA,CUMPLE
MEXICO,CHINCONCUAC,CADENA COMERCIAL OXXO  S.A. DE C.V.,PRODUCTOS ALIMENTICIOS,NOM-051-SCFI/SSA1-2010,TIENDAS DE CONVENIENCIA,CUMPLE
MEXICO,COACALCO DE BERRIOZABAL,ABARROTES  VINOS Y LICORES AMERICA Y/O HILDA JUAREZ MINO,ACEITE COMESTIBLE,NOM-051-SCFI/SSA1-2010,ABARROTES,CUMPLE
MEXICO,COACALCO DE BERRIOZABAL,ABARROTES  VINOS Y LICORES AMERICA Y/O HILDA JUAREZ MINO,BEBIDAS,NOM-051-SCFI/SSA1-2010,ABARROTES,CUMPLE
MEXICO,COACALCO DE BERRIOZABAL,ABARROTES  VINOS Y LICORES AMERICA Y/O HILDA JUAREZ MINO,FRIJOLES,NOM-051-SCFI/SSA1-2010,ABARROTES,CUMPLE
MEXICO,COACALCO DE BERRIOZABAL,ABARROTES  VINOS Y LICORES AMERICA Y/O HILDA JUAREZ MINO,SALSA,NOM-051-SCFI/SSA1-2010,ABARROTES,CUMPLE
MEXICO,COACALCO DE BERRIOZABAL,ABARROTES  VINOS Y LICORES KEIKO Y/O TAURINO DE LA ROSA VAZQUEZ,TEQUILA,NOM-006-SCFI-2012,ABARROTES VINOS Y LICORES,CUMPLE
MEXICO,COACALCO DE BERRIOZABAL,ABARROTES  VINOS Y LICORES LA DEL JURIDICO Y/O SAMUEL GONZALEZ BARRERA,FRIJOLES,NOM-051-SCFI/SSA1-2010,ABARROTES,CUMPLE
MEXICO,COACALCO DE BERRIOZABAL,ABARROTES  VINOS Y LICORES LA DEL JURIDICO Y/O SAMUEL GONZALEZ BARRERA,GELATINAS,NOM-051-SCFI/SSA1-2010,ABARROTES,CUMPLE
MEXICO,COACALCO DE BERRIOZABAL,ABARROTES  VINOS Y LICORES LA DEL JURIDICO Y/O SAMUEL GONZALEZ BARRERA,SALSA,NOM-051-SCFI/SSA1-2010,ABARROTES,CUMPLE
MEXICO,COACALCO DE BERRIOZABAL,ABARROTES  VINOS Y LICORES LA DEL JURIDICO Y/O SAMUEL GONZALEZ BARRERA,SARDINAS,NOM-051-SCFI/SSA1-2010,ABARROTES,CUMPLE
MEXICO,COACALCO DE BERRIOZABAL,ABARROTES  VINOS Y LICORES LA ILUSION,FRIJOLES,NOM-051-SCFI/SSA1-2010,ABARROTES VINOS Y LICORES,CUMPLE
MEXICO,COACALCO DE BERRIOZABAL,ABARROTES  VINOS Y LICORES LA ILUSION,LEGUMBRES ENLATADAS,NOM-051-SCFI/SSA1-2010,ABARROTES VINOS Y LICORES,CUMPLE
MEXICO,COACALCO DE BERRIOZABAL,ABARROTES  VINOS Y LICORES LA ILUSION,TEQUILA,NOM-006-SCFI-2012,ABARROTES VINOS Y LICORES,CUMPLE
MEXICO,COACALCO DE BERRIOZABAL,ABARROTES  VINOS Y LICORES LA ILUSION,TEQUILA REPOSADO,NOM-006-SCFI-2012,ABARROTES VINOS Y LICORES,CUMPLE
MEXICO,COACALCO DE BERRIOZABAL,ABARROTES  VINOS Y LICORES LA ILUSION,VODKA,NOM-142-SSA1-1995,ABARROTES VINOS Y LICORES,CUMPLE
MEXICO,COACALCO DE BERRIOZABAL,ABARROTES  VINOS Y LICORES LA ILUSION,WHISKY,NOM-142-SSA1-1995,ABARROTES VINOS Y LICORES,CUMPLE
MEXICO,COACALCO DE BERRIOZABAL,ABARROTES 3 HERMANOS Y/O ANTERO ARGï¿½ELLES LEON,BEBIDAS,NOM-051-SCFI/SSA1-2010,ABARROTES,CUMPLE
MEXICO,COACALCO DE BERRIOZABAL,ABARROTES 3 HERMANOS Y/O ANTERO ARGï¿½ELLES LEON,ENSALADAS,NOM-051-SCFI/SSA1-2010,ABARROTES,CUMPLE
MEXICO,COACALCO DE BERRIOZABAL,ABARROTES 3 HERMANOS Y/O ANTERO ARGï¿½ELLES LEON,FRIJOLES,NOM-051-SCFI/SSA1-2010,ABARROTES,CUMPLE
MEXICO,COACALCO DE BERRIOZABAL,ABARROTES 3 HERMANOS Y/O ANTERO ARGï¿½ELLES LEON,MAYONESA,NOM-051-SCFI/SSA1-2010,ABARROTES,CUMPLE
MEXICO,COACALCO DE BERRIOZABAL,ABARROTES ACUARIO Y/O MARTHA MEDRANO SANTA CRUZ,BRANDY,NOM-142-SSA1-1995,ABARROTES VINOS Y LICORES,CUMPLE
MEXICO,COACALCO DE BERRIOZABAL,ABARROTES ACUARIO Y/O MARTHA MEDRANO SANTA CRUZ,TEQUILA,NOM-006-SCFI-2012,ABARROTES VINOS Y LICORES,CUMPLE
MEXICO,COACALCO DE BERRIOZABAL,ABARROTES ACUARIO Y/O MARTHA MEDRANO SANTA CRUZ,WHISKY,NOM-142-SSA1-1995,ABARROTES VINOS Y LICORES,CUMPLE
MEXICO,COACALCO DE BERRIOZABAL,ABARROTES ALPINA Y/O MARIA DE JESUS PIï¿½ON JUAREZ,ACEITE COMESTIBLE,NOM-051-SCFI/SSA1-2010,ABARROTES,CUMPLE
MEXICO,COACALCO DE BERRIOZABAL,ABARROTES ALPINA Y/O MARIA DE JESUS PIï¿½ON JUAREZ,ATUN,NOM-084-SCFI-1994,ABARROTES,CUMPLE
MEXICO,COACALCO DE BERRIOZABAL,ABARROTES ALPINA Y/O MARIA DE JESUS PIï¿½ON JUAREZ,FRIJOLES,NOM-051-SCFI/SSA1-2010,ABARROTES,CUMPLE
MEXICO,COACALCO DE BERRIOZABAL,ABARROTES ALPINA Y/O MARIA DE JESUS PIï¿½ON JUAREZ,NECTAR,NOM-051-SCFI/SSA1-2010,ABARROTES,CUMPLE
MEXICO,COACALCO DE BERRIOZABAL,ABARROTES ALPINA Y/O MARIA DE JESUS PIï¿½ON JUAREZ,VERDURAS ENLATADAS,NOM-051-SCFI/SSA1-2010,ABARROTES,CUMPLE
MEXICO,COACALCO DE BERRIOZABAL,ABARROTES BELEM Y/O MARIO ALVARADO MORALES,FRIJOLES,NOM-051-SCFI/SSA1-2010,ABARROTES,CUMPLE
MEXICO,COACALCO DE BERRIOZABAL,ABARROTES BELEM Y/O MARIO ALVARADO MORALES,PRODUCTOS ALIMENTICIOS,NOM-051-SCFI/SSA1-2010,ABARROTES,CUMPLE
MEXICO,COACALCO DE BERRIOZABAL,ABARROTES BELEM Y/O MARIO ALVARADO MORALES,SALSA,NOM-051-SCFI/SSA1-2010,ABARROTES,CUMPLE
MEXICO,COACALCO DE BERRIOZABAL,ABARROTES BELEM Y/O MARIO ALVARADO MORALES,SOPA DE PASTA,NOM-051-SCFI/SSA1-2010,ABARROTES,CUMPLE
MEXICO,COACALCO DE BERRIOZABAL,ABARROTES CASA LEON Y/O JORGE JAIME FRANCISCO LEON,CEREALES,NOM-051-SCFI/SSA1-2010,ABARROTES,CUMPLE
